TestId,Date,Gender,team,Peak Braking Velocity,Peak Propulsive Power,Avg. Braking Power,Peak Braking Force,Avg. Braking Velocity,gender_binary,sport_name,field_court_binary
fyxHNX1c9rsp1Kd7qysM,04-04-2024,Men,,-1.1621,5112.9904,-1109.2015,2316.0,-0.7543,0.0,,
b4aUXZSgWrDIPCRoAnW3,05-03-2024,Men,,-1.0595,5249.0718,-950.774,2273.0,-0.6834,0.0,,
mTZynLmKRYLFs9TLhKdE,03-14-2024,Men,,-1.1367,5268.8306,-1081.2826,2451.0,-0.7679,0.0,,
MJ49syAzt6aQfCO7fZS5,03-06-2024,Men,,-1.1292,5350.556,-1055.5299,2334.0,-0.74,0.0,,
uaoUzhkicS0Dg0ZoNJcm,04-23-2024,Men,,-1.2179,5265.9844,-1157.8981,2338.0,-0.785,0.0,,
pzPG8w9585S3M2vV0px7,03-14-2024,Men,,-1.148,4903.3268,-1057.7003,2264.0,-0.7533,0.0,,
6skmco2FlCSUQb09nPsd,01-15-2024,Men,,-1.0496,5711.2144,-974.703,2306.0,-0.7042,0.0,,
57QwBlbmlI0T5n2Xj3L0,02-13-2024,Men,,-1.1413,5360.7057,-1177.5658,2554.0,-0.7344,0.0,,
UJxuX6DZfmYoa5r4lInm,04-08-2024,Men,,-1.2944,5263.0534,-1337.9409,2493.0,-0.8275,0.0,,
gVDtKUHBp9hSbl4ySIL1,02-01-2024,Men,Baseball,-1.3664,4041.6152,-1170.0868,1809.0,-0.8657,0.0,Baseball,1.0
gVDtKUHBp9hSbl4ySIL1,02-01-2024,Men,Baseball,-1.3664,4041.6152,-1170.0868,1809.0,-0.8657,0.0,Baseball,1.0
66797Svfr0LoVfWIxd8r,01-30-2024,Men,Baseball,-1.4697,4253.5581,-1342.2911,1980.0,-0.9428,0.0,Baseball,1.0
66797Svfr0LoVfWIxd8r,01-30-2024,Men,Baseball,-1.4697,4253.5581,-1342.2911,1980.0,-0.9428,0.0,Baseball,1.0
zEelMjfs6nT6OghMdOJm,05-01-2024,Men,Baseball,-1.2761,4700.9651,-1067.3293,1730.0,-0.7961,0.0,Baseball,1.0
zEelMjfs6nT6OghMdOJm,05-01-2024,Men,Baseball,-1.2761,4700.9651,-1067.3293,1730.0,-0.7961,0.0,Baseball,1.0
6uoBwUag1uLwAV5B9YBG,02-01-2024,Men,Baseball,-1.358,4181.4177,-1116.9712,1719.0,-0.8917,0.0,Baseball,1.0
6uoBwUag1uLwAV5B9YBG,02-01-2024,Men,Baseball,-1.358,4181.4177,-1116.9712,1719.0,-0.8917,0.0,Baseball,1.0
9Q1pq7Jdq9dhLeqIroNV,01-23-2024,Men,Baseball,-1.3475,4904.3297,-1246.0509,1986.0,-0.8504,0.0,Baseball,1.0
9Q1pq7Jdq9dhLeqIroNV,01-23-2024,Men,Baseball,-1.3475,4904.3297,-1246.0509,1986.0,-0.8504,0.0,Baseball,1.0
oMPrFaEoex0sdIMSnk9k,05-22-2024,Men,Baseball,-1.2012,4964.7737,-981.0179,1679.0,-0.7376,0.0,Baseball,1.0
oMPrFaEoex0sdIMSnk9k,05-22-2024,Men,Baseball,-1.2012,4964.7737,-981.0179,1679.0,-0.7376,0.0,Baseball,1.0
ttIXOeEZBTdEFCBECelo,04-23-2024,Men,Baseball,-1.3924,4863.1214,-1193.8236,1847.0,-0.8867,0.0,Baseball,1.0
ttIXOeEZBTdEFCBECelo,04-23-2024,Men,Baseball,-1.3924,4863.1214,-1193.8236,1847.0,-0.8867,0.0,Baseball,1.0
JQBQI67VHm92pbO9tS70,04-04-2024,Men,Baseball,-1.3961,4506.7158,-1150.5695,1734.0,-0.8915,0.0,Baseball,1.0
JQBQI67VHm92pbO9tS70,04-04-2024,Men,Baseball,-1.3961,4506.7158,-1150.5695,1734.0,-0.8915,0.0,Baseball,1.0
78T0x6x9WkOVsdWKEiZH,01-30-2024,Men,Baseball,-1.4048,4710.3862,-1265.7674,1952.0,-0.8964,0.0,Baseball,1.0
78T0x6x9WkOVsdWKEiZH,01-30-2024,Men,Baseball,-1.4048,4710.3862,-1265.7674,1952.0,-0.8964,0.0,Baseball,1.0
L8s9JeBnAU29i6gYksCI,03-07-2024,Men,Baseball,-1.4443,4390.8258,-1202.1709,1743.0,-0.9111,0.0,Baseball,1.0
L8s9JeBnAU29i6gYksCI,03-07-2024,Men,Baseball,-1.4443,4390.8258,-1202.1709,1743.0,-0.9111,0.0,Baseball,1.0
QQrqeoATdnbDYEXPGM9B,02-29-2024,Men,Baseball,-1.2659,4652.6553,-1056.6605,1774.0,-0.8343,0.0,Baseball,1.0
QQrqeoATdnbDYEXPGM9B,02-29-2024,Men,Baseball,-1.2659,4652.6553,-1056.6605,1774.0,-0.8343,0.0,Baseball,1.0
KvPKuLoUHI2TBldtgE7G,02-08-2024,Men,Baseball,-1.4102,4257.333,-1217.8985,1891.0,-0.8877,0.0,Baseball,1.0
KvPKuLoUHI2TBldtgE7G,02-08-2024,Men,Baseball,-1.4102,4257.333,-1217.8985,1891.0,-0.8877,0.0,Baseball,1.0
9l7OdpmEJGuqcdcqucPu,03-26-2024,Men,Baseball,-1.3429,4711.5758,-1196.5779,1926.0,-0.8628,0.0,Baseball,1.0
9l7OdpmEJGuqcdcqucPu,03-26-2024,Men,Baseball,-1.3429,4711.5758,-1196.5779,1926.0,-0.8628,0.0,Baseball,1.0
BgZkrtuG1u2HPUMFMYf3,05-03-2024,Men,Baseball,-1.3511,4628.1518,-1127.5778,1734.0,-0.8863,0.0,Baseball,1.0
BgZkrtuG1u2HPUMFMYf3,05-03-2024,Men,Baseball,-1.3511,4628.1518,-1127.5778,1734.0,-0.8863,0.0,Baseball,1.0
H12qljnFqSN7KV9lQvOa,02-08-2024,Men,Baseball,-1.2975,4597.0658,-1050.2604,1681.0,-0.8331,0.0,Baseball,1.0
H12qljnFqSN7KV9lQvOa,02-08-2024,Men,Baseball,-1.2975,4597.0658,-1050.2604,1681.0,-0.8331,0.0,Baseball,1.0
xUDiXE4NI3pdzWMO2tqt,05-13-2024,Men,Baseball,-1.2517,4514.2076,-1007.6689,1669.0,-0.7797,0.0,Baseball,1.0
xUDiXE4NI3pdzWMO2tqt,05-13-2024,Men,Baseball,-1.2517,4514.2076,-1007.6689,1669.0,-0.7797,0.0,Baseball,1.0
kbLCS1xtNPpLbkwDvLvK,02-15-2024,Men,Baseball,-1.4084,4560.7126,-1220.4652,1858.0,-0.9404,0.0,Baseball,1.0
kbLCS1xtNPpLbkwDvLvK,02-15-2024,Men,Baseball,-1.4084,4560.7126,-1220.4652,1858.0,-0.9404,0.0,Baseball,1.0
bsObAS6XrUC4dE6HwMkd,03-14-2024,Men,Baseball,-1.5039,4423.6987,-1305.3735,1903.0,-0.9806,0.0,Baseball,1.0
bsObAS6XrUC4dE6HwMkd,03-14-2024,Men,Baseball,-1.5039,4423.6987,-1305.3735,1903.0,-0.9806,0.0,Baseball,1.0
q7MkZFMvcUzgMIudhRQX,05-08-2024,Men,Baseball,-1.415,4632.2075,-1146.4191,1689.0,-0.8584,0.0,Baseball,1.0
q7MkZFMvcUzgMIudhRQX,05-08-2024,Men,Baseball,-1.415,4632.2075,-1146.4191,1689.0,-0.8584,0.0,Baseball,1.0
fZ6PoRsUhPI7evZZzzNB,03-06-2024,Men,Baseball,-1.3785,4632.3964,-1218.395,1911.0,-0.8881,0.0,Baseball,1.0
fZ6PoRsUhPI7evZZzzNB,03-06-2024,Men,Baseball,-1.3785,4632.3964,-1218.395,1911.0,-0.8881,0.0,Baseball,1.0
JnCFV07tDQKhAGY6sVZ9,05-15-2024,Men,Baseball,-1.4105,4388.7827,-1180.3428,1738.0,-0.8464,0.0,Baseball,1.0
JnCFV07tDQKhAGY6sVZ9,05-15-2024,Men,Baseball,-1.4105,4388.7827,-1180.3428,1738.0,-0.8464,0.0,Baseball,1.0
VxfN40dOAXuuvefho0xw,04-11-2024,Men,Baseball,-1.2922,4634.5784,-1072.5402,1731.0,-0.8248,0.0,Baseball,1.0
VxfN40dOAXuuvefho0xw,04-11-2024,Men,Baseball,-1.2922,4634.5784,-1072.5402,1731.0,-0.8248,0.0,Baseball,1.0
RLUCxQO3eHSniJqOtNAs,01-16-2024,Men,Baseball,-1.2725,4237.0248,-1109.0182,1878.0,-0.8323,0.0,Baseball,1.0
RLUCxQO3eHSniJqOtNAs,01-16-2024,Men,Baseball,-1.2725,4237.0248,-1109.0182,1878.0,-0.8323,0.0,Baseball,1.0
HcDkKIzfYqNMBd7X3yZ1,04-26-2024,Men,Baseball,-1.3428,4782.1852,-1161.05,1881.0,-0.8529,0.0,Baseball,1.0
HcDkKIzfYqNMBd7X3yZ1,04-26-2024,Men,Baseball,-1.3428,4782.1852,-1161.05,1881.0,-0.8529,0.0,Baseball,1.0
MWHR6x8iqkKLGW1Stp7r,02-08-2024,Men,Baseball,-1.5243,4447.3654,-1409.8173,2007.0,-0.9614,0.0,Baseball,1.0
MWHR6x8iqkKLGW1Stp7r,02-08-2024,Men,Baseball,-1.5243,4447.3654,-1409.8173,2007.0,-0.9614,0.0,Baseball,1.0
jAqBnd2M0g7KkNFgs6xz,04-19-2024,Men,Baseball,-1.3253,4470.5091,-1121.2987,1812.0,-0.8751,0.0,Baseball,1.0
jAqBnd2M0g7KkNFgs6xz,04-19-2024,Men,Baseball,-1.3253,4470.5091,-1121.2987,1812.0,-0.8751,0.0,Baseball,1.0
xLwy4XtdOO3VTBJd3nMN,01-15-2024,Men,Baseball,-1.3694,4641.7143,-1285.6175,2075.0,-0.8836,0.0,Baseball,1.0
xLwy4XtdOO3VTBJd3nMN,01-15-2024,Men,Baseball,-1.3694,4641.7143,-1285.6175,2075.0,-0.8836,0.0,Baseball,1.0
AEdjNutfm8bSALkdtWL4,01-25-2024,Men,Baseball,-1.4448,4345.4529,-1359.5039,2052.0,-0.9394,0.0,Baseball,1.0
AEdjNutfm8bSALkdtWL4,01-25-2024,Men,Baseball,-1.4448,4345.4529,-1359.5039,2052.0,-0.9394,0.0,Baseball,1.0
jkfQRukhRzy6zfvVuxOI,01-25-2024,Men,Baseball,-1.4451,4602.0515,-1325.0646,2000.0,-0.9632,0.0,Baseball,1.0
jkfQRukhRzy6zfvVuxOI,01-25-2024,Men,Baseball,-1.4451,4602.0515,-1325.0646,2000.0,-0.9632,0.0,Baseball,1.0
1GDQc6xiEDqzm1R0uXtV,01-23-2024,Men,Baseball,-1.242,4968.2027,-1069.6137,1830.0,-0.7992,0.0,Baseball,1.0
1GDQc6xiEDqzm1R0uXtV,01-23-2024,Men,Baseball,-1.242,4968.2027,-1069.6137,1830.0,-0.7992,0.0,Baseball,1.0
TGgw25Ssl717nJde2mUJ,01-16-2024,Men,Baseball,-1.2727,4575.5048,-1094.5186,1837.0,-0.7926,0.0,Baseball,1.0
TGgw25Ssl717nJde2mUJ,01-16-2024,Men,Baseball,-1.2727,4575.5048,-1094.5186,1837.0,-0.7926,0.0,Baseball,1.0
ccF452B5WoQpgPB6YvZK,02-13-2024,Men,Baseball,-1.2623,4953.164,-1120.0141,1928.0,-0.8044,0.0,Baseball,1.0
ccF452B5WoQpgPB6YvZK,02-13-2024,Men,Baseball,-1.2623,4953.164,-1120.0141,1928.0,-0.8044,0.0,Baseball,1.0
XQcqBguWZao5ZmxbTPYt,04-16-2024,Men,Baseball,-1.4427,4655.1862,-1227.7074,1844.0,-0.9516,0.0,Baseball,1.0
XQcqBguWZao5ZmxbTPYt,04-16-2024,Men,Baseball,-1.4427,4655.1862,-1227.7074,1844.0,-0.9516,0.0,Baseball,1.0
x2icrYDsclpoZtQaPAiV,03-14-2024,Men,Baseball,-1.5161,4355.2636,-1407.5366,2033.0,-0.9583,0.0,Baseball,1.0
x2icrYDsclpoZtQaPAiV,03-14-2024,Men,Baseball,-1.5161,4355.2636,-1407.5366,2033.0,-0.9583,0.0,Baseball,1.0
PYmeoqip3IXRMvC2Esrd,03-19-2024,Men,Baseball,-1.3302,4642.5571,-1113.566,1716.0,-0.8204,0.0,Baseball,1.0
PYmeoqip3IXRMvC2Esrd,03-19-2024,Men,Baseball,-1.3302,4642.5571,-1113.566,1716.0,-0.8204,0.0,Baseball,1.0
HfTTrKE8aDIIGJm5alA2,05-08-2024,Men,Baseball,-1.2656,4451.335,-1036.0282,1707.0,-0.7894,0.0,Baseball,1.0
HfTTrKE8aDIIGJm5alA2,05-08-2024,Men,Baseball,-1.2656,4451.335,-1036.0282,1707.0,-0.7894,0.0,Baseball,1.0
JWD0xJTCRgwMgWWZ0cBB,03-28-2024,Men,Baseball,-1.4543,4787.7614,-1296.3716,1939.0,-0.9615,0.0,Baseball,1.0
JWD0xJTCRgwMgWWZ0cBB,03-28-2024,Men,Baseball,-1.4543,4787.7614,-1296.3716,1939.0,-0.9615,0.0,Baseball,1.0
rYjb3tpxmoXHzqqqPv1u,01-18-2024,Men,Baseball,-1.1862,4392.9105,-953.3965,1687.0,-0.7333,0.0,Baseball,1.0
rYjb3tpxmoXHzqqqPv1u,01-18-2024,Men,Baseball,-1.1862,4392.9105,-953.3965,1687.0,-0.7333,0.0,Baseball,1.0
Q2YQpmrWwl4DSaxCSMif,02-13-2024,Men,Baseball,-1.2214,4646.5262,-1040.246,1814.0,-0.7976,0.0,Baseball,1.0
Q2YQpmrWwl4DSaxCSMif,02-13-2024,Men,Baseball,-1.2214,4646.5262,-1040.246,1814.0,-0.7976,0.0,Baseball,1.0
HpyU4fTu3FGVqbJjS4hv,04-08-2024,Men,Baseball,-1.6064,4338.3598,-1471.5768,1984.0,-1.0086,0.0,Baseball,1.0
HpyU4fTu3FGVqbJjS4hv,04-08-2024,Men,Baseball,-1.6064,4338.3598,-1471.5768,1984.0,-1.0086,0.0,Baseball,1.0
,,,Baseball,,,,,,,Baseball,1.0
xdrCTJIfkIkpFQqp8Vyg,01-16-2024,Men,Baseball,-1.769,6171.26,-1524.1373,2053.0,-1.1375,0.0,Baseball,1.0
NCxfLFR3kwv4vajgnoRt,02-06-2024,Men,Baseball,-1.8941,6145.5819,-1690.8423,2300.0,-1.2797,0.0,Baseball,1.0
4I9j5zwtJGUpgddkbi96,05-08-2024,Men,Baseball,-1.645,6780.509,-1447.7561,1954.0,-1.0112,0.0,Baseball,1.0
QCXBkxNxpdOsFbV4bUFr,02-06-2024,Men,Baseball,-1.9514,5968.3314,-1779.6018,2396.0,-1.3835,0.0,Baseball,1.0
hJPWjVxPMxQTPzgCE5Wf,02-20-2024,Men,Baseball,-1.8136,6546.1269,-1574.3742,2006.0,-1.1301,0.0,Baseball,1.0
dJKQO1oNofAY7hyhsj6j,01-23-2024,Men,Baseball,-1.7868,5770.1834,-1480.6649,1999.0,-1.2013,0.0,Baseball,1.0
urR8ZUTMnq5hqafIW5wb,04-26-2024,Men,Baseball,-1.6898,6444.8599,-1410.6993,1956.0,-1.0922,0.0,Baseball,1.0
y3BMZ5E8QHtDMdh5Nn5e,02-27-2024,Men,Baseball,-1.6648,6666.8009,-1453.036,2040.0,-1.0515,0.0,Baseball,1.0
onbPnGgpZLYlaQdQ8ndo,04-11-2024,Men,Baseball,-1.6853,6366.1634,-1424.6698,1963.0,-1.0638,0.0,Baseball,1.0
h0FirUosm3TfHmX4Buh0,05-15-2024,Men,Baseball,-1.6666,6469.4186,-1412.3481,1932.0,-1.0407,0.0,Baseball,1.0
bBJZivQRx5XZEj8d0O6W,01-25-2024,Men,Baseball,-1.6859,6252.3596,-1398.2882,2022.0,-1.1289,0.0,Baseball,1.0
AqqS9J63dqnIpplrgWuA,03-19-2024,Men,Baseball,-1.6343,6452.1637,-1302.1932,1864.0,-1.0337,0.0,Baseball,1.0
ypB2XovywEgJvhdYOXRS,02-01-2024,Men,Baseball,-1.8285,5874.5378,-1544.8745,2159.0,-1.2515,0.0,Baseball,1.0
Vg71bRMVLjBdwKimaWXd,05-03-2024,Men,Baseball,-1.7465,6419.0452,-1588.261,2082.0,-1.0857,0.0,Baseball,1.0
lZ6J9InhaopiX4CWanUd,02-27-2024,Men,Baseball,-1.643,6336.6312,-1354.0344,2004.0,-1.1074,0.0,Baseball,1.0
BtUR4GfmWgaLolpzygos,04-16-2024,Men,Baseball,-1.5684,6489.7788,-1272.3918,1901.0,-0.991,0.0,Baseball,1.0
ypuAqIgfRZM0f8NxmL8p,04-19-2024,Men,Baseball,-1.7168,6490.5263,-1535.2361,1991.0,-1.0848,0.0,Baseball,1.0
swRR1BON0dq02uUuxzeT,02-01-2024,Men,Baseball,-1.6817,6237.8784,-1424.8824,1975.0,-1.1046,0.0,Baseball,1.0
aucQHGAyQ6LIL2EE4ke8,01-25-2024,Men,Baseball,-1.825,6115.6021,-1556.0488,2085.0,-1.1915,0.0,Baseball,1.0
f0BcTrknxTdPWksQ3ycP,02-20-2024,Men,Baseball,-1.7001,6157.2549,-1508.2359,2158.0,-1.1308,0.0,Baseball,1.0
k5ej6qDaYN8isQZLxZYq,03-28-2024,Men,Baseball,-1.7201,6195.6568,-1445.8375,1976.0,-1.1335,0.0,Baseball,1.0
O6PQVo46ZCERRuqalXCn,02-06-2024,Men,Baseball,-1.8034,6356.9391,-1587.574,2083.0,-1.1628,0.0,Baseball,1.0
zzRzLt3EyjF4XntcOGdb,01-18-2024,Men,Baseball,-1.7703,5861.7554,-1542.7808,2138.0,-1.1865,0.0,Baseball,1.0
lMOc1wABxdGgXiXQoemc,02-15-2024,Men,Baseball,-1.6579,6403.1737,-1387.88,1929.0,-1.0512,0.0,Baseball,1.0
X1COO8uOiyAjdGdhyIej,03-05-2024,Men,Baseball,-1.6872,6397.1328,-1416.3201,1931.0,-1.0703,0.0,Baseball,1.0
VUEijyuvAZ2Gn5yuyZWl,03-14-2024,Men,Baseball,-1.6304,6542.8083,-1317.2028,1853.0,-1.0123,0.0,Baseball,1.0
ZC5oE3ZIrYKX1kPGzY3y,01-15-2024,Men,Baseball,-1.889,6265.8421,-1760.5407,2310.0,-1.2315,0.0,Baseball,1.0
7iY06f8e1j8GjtkiFvE0,03-07-2024,Men,Baseball,-1.6,6433.7434,-1287.7452,1863.0,-1.0166,0.0,Baseball,1.0
G3bvHaNpuyCJ4kQRP7qn,01-30-2024,Men,Baseball,-1.7389,6134.4617,-1471.6593,2079.0,-1.1697,0.0,Baseball,1.0
NbXWFEQcqYjU23VmrjsT,05-13-2024,Men,Baseball,-1.604,6274.4836,-1362.0356,1924.0,-1.0232,0.0,Baseball,1.0
syk3bBilIkmTfwc66xyI,03-26-2024,Men,Baseball,-1.6332,6411.5669,-1349.3726,1897.0,-1.0585,0.0,Baseball,1.0
U4LJpcFFUux9lGwJWiPl,04-08-2024,Men,Baseball,-1.6937,6413.9885,-1429.6262,1961.0,-1.0843,0.0,Baseball,1.0
MYrZlT6i0zitTrfuCmCL,03-05-2024,Men,Baseball,-1.6261,6100.2915,-1315.3112,1926.0,-1.0873,0.0,Baseball,1.0
q4zKTsb67pa8Mk4zfTL2,02-13-2024,Men,Baseball,-1.8026,6180.48,-1553.2697,2159.0,-1.2382,0.0,Baseball,1.0
18BFh6eheq0gGfDijJDc,01-23-2024,Men,Baseball,-1.7576,6170.7664,-1495.5517,2018.0,-1.1391,0.0,Baseball,1.0
sPigc1ZpuKVfJoT2OFhl,02-13-2024,Men,Baseball,-1.6327,6248.0079,-1356.95,1931.0,-1.0644,0.0,Baseball,1.0
mcH2pvdXhhg7e5AfhqbM,05-22-2024,Men,Baseball,-1.6843,6298.9406,-1463.0283,1928.0,-1.0392,0.0,Baseball,1.0
pCnkef6HZcmN2mb0UdVx,04-23-2024,Men,Baseball,-1.625,6532.9628,-1344.0059,1887.0,-1.0147,0.0,Baseball,1.0
tJTpUTpzodpAJoFwQf1U,04-04-2024,Men,Baseball,-1.7635,6491.8745,-1566.8077,2131.0,-1.131,0.0,Baseball,1.0
0itwPF3sv7DkmtKhtkVb,02-29-2024,Men,Baseball,-1.5483,6360.0717,-1254.1983,1879.0,-0.9868,0.0,Baseball,1.0
Zkzp0UeuAgueDOh3SoCS,02-08-2024,Men,Baseball,-1.9041,6210.7764,-1740.2129,2203.0,-1.2306,0.0,Baseball,1.0
IaFueLmKtetw1FHExPnT,03-14-2024,Men,Baseball,-1.6856,5899.2121,-1329.6889,1846.0,-1.1169,0.0,Baseball,1.0
Lb3I1WTeAbtJq14G0DP9,02-08-2024,Men,Baseball,-1.8006,6314.2531,-1607.5793,2167.0,-1.1923,0.0,Baseball,1.0
Mf6p1fcaKjwvuEidf7p8,01-15-2024,Men,Baseball,-1.8087,6347.8999,-1655.9307,2219.0,-1.1777,0.0,Baseball,1.0
NswFNII868aeVLK4hySA,05-08-2024,Men,Baseball,-1.6942,6496.4816,-1419.1043,1980.0,-1.0865,0.0,Baseball,1.0
N4AhSH1ON7S0xyeo91Pt,01-30-2024,Men,Baseball,-1.8675,6233.6929,-1625.9644,2106.0,-1.2121,0.0,Baseball,1.0
BjzJ4AJ7UqThAxE6djIr,02-08-2024,Men,Baseball,-1.8609,5918.793,-1671.8022,2275.0,-1.2454,0.0,Baseball,1.0
mI6io30oB8rWJfAieHTV,01-16-2024,Men,Baseball,-1.8246,6002.4286,-1535.7183,2040.0,-1.212,0.0,Baseball,1.0
SAq1oTqpcTXmi70Zznar,05-01-2024,Men,Baseball,-1.6392,6443.648,-1402.2861,1940.0,-1.0274,0.0,Baseball,1.0
21WDhFAF6SseMmbPH0HD,03-26-2024,Men,Baseball,-1.408,6100.5421,-1365.4747,2231.0,-0.8895,0.0,Baseball,1.0
21WDhFAF6SseMmbPH0HD,03-26-2024,Men,Baseball,-1.408,6100.5421,-1365.4747,2231.0,-0.8895,0.0,Baseball,1.0
21WDhFAF6SseMmbPH0HD,03-26-2024,Men,Baseball,-1.408,6100.5421,-1365.4747,2231.0,-0.8895,0.0,Baseball,1.0
21WDhFAF6SseMmbPH0HD,03-26-2024,Men,Baseball,-1.408,6100.5421,-1365.4747,2231.0,-0.8895,0.0,Baseball,1.0
RbwTwLtxEILsbNwNj36L,05-22-2024,Men,Baseball,-1.3481,5477.8679,-1246.2275,2044.0,-0.853,0.0,Baseball,1.0
RbwTwLtxEILsbNwNj36L,05-22-2024,Men,Baseball,-1.3481,5477.8679,-1246.2275,2044.0,-0.853,0.0,Baseball,1.0
RbwTwLtxEILsbNwNj36L,05-22-2024,Men,Baseball,-1.3481,5477.8679,-1246.2275,2044.0,-0.853,0.0,Baseball,1.0
RbwTwLtxEILsbNwNj36L,05-22-2024,Men,Baseball,-1.3481,5477.8679,-1246.2275,2044.0,-0.853,0.0,Baseball,1.0
vq5wgaE3GjlXcL7h1fYT,01-18-2024,Men,Baseball,-1.7435,5931.0264,-1796.3901,2336.0,-1.0782,0.0,Baseball,1.0
vq5wgaE3GjlXcL7h1fYT,01-18-2024,Men,Baseball,-1.7435,5931.0264,-1796.3901,2336.0,-1.0782,0.0,Baseball,1.0
vq5wgaE3GjlXcL7h1fYT,01-18-2024,Men,Baseball,-1.7435,5931.0264,-1796.3901,2336.0,-1.0782,0.0,Baseball,1.0
vq5wgaE3GjlXcL7h1fYT,01-18-2024,Men,Baseball,-1.7435,5931.0264,-1796.3901,2336.0,-1.0782,0.0,Baseball,1.0
6LdMoEJp2vN0bajxB0GK,01-30-2024,Men,Baseball,-1.6548,6149.2621,-1674.123,2310.0,-1.0403,0.0,Baseball,1.0
6LdMoEJp2vN0bajxB0GK,01-30-2024,Men,Baseball,-1.6548,6149.2621,-1674.123,2310.0,-1.0403,0.0,Baseball,1.0
6LdMoEJp2vN0bajxB0GK,01-30-2024,Men,Baseball,-1.6548,6149.2621,-1674.123,2310.0,-1.0403,0.0,Baseball,1.0
6LdMoEJp2vN0bajxB0GK,01-30-2024,Men,Baseball,-1.6548,6149.2621,-1674.123,2310.0,-1.0403,0.0,Baseball,1.0
A0AwkYjNrAKA5fxobhaE,01-23-2024,Men,Baseball,-1.6784,6218.3348,-1758.2667,2395.0,-1.0558,0.0,Baseball,1.0
A0AwkYjNrAKA5fxobhaE,01-23-2024,Men,Baseball,-1.6784,6218.3348,-1758.2667,2395.0,-1.0558,0.0,Baseball,1.0
A0AwkYjNrAKA5fxobhaE,01-23-2024,Men,Baseball,-1.6784,6218.3348,-1758.2667,2395.0,-1.0558,0.0,Baseball,1.0
A0AwkYjNrAKA5fxobhaE,01-23-2024,Men,Baseball,-1.6784,6218.3348,-1758.2667,2395.0,-1.0558,0.0,Baseball,1.0
H8u0b6r6y4Nq1pg624wM,01-30-2024,Men,Baseball,-1.7163,6137.278,-1904.4746,2499.0,-1.0738,0.0,Baseball,1.0
H8u0b6r6y4Nq1pg624wM,01-30-2024,Men,Baseball,-1.7163,6137.278,-1904.4746,2499.0,-1.0738,0.0,Baseball,1.0
H8u0b6r6y4Nq1pg624wM,01-30-2024,Men,Baseball,-1.7163,6137.278,-1904.4746,2499.0,-1.0738,0.0,Baseball,1.0
H8u0b6r6y4Nq1pg624wM,01-30-2024,Men,Baseball,-1.7163,6137.278,-1904.4746,2499.0,-1.0738,0.0,Baseball,1.0
d78V0p8JHuzkg964S8hY,02-01-2024,Men,Baseball,-1.7276,6178.5951,-1958.154,2577.0,-1.0854,0.0,Baseball,1.0
d78V0p8JHuzkg964S8hY,02-01-2024,Men,Baseball,-1.7276,6178.5951,-1958.154,2577.0,-1.0854,0.0,Baseball,1.0
d78V0p8JHuzkg964S8hY,02-01-2024,Men,Baseball,-1.7276,6178.5951,-1958.154,2577.0,-1.0854,0.0,Baseball,1.0
d78V0p8JHuzkg964S8hY,02-01-2024,Men,Baseball,-1.7276,6178.5951,-1958.154,2577.0,-1.0854,0.0,Baseball,1.0
5TFa7NqjwMze7z9X2VrS,05-03-2024,Men,Baseball,-1.4149,6138.3552,-1449.1443,2360.0,-0.8962,0.0,Baseball,1.0
5TFa7NqjwMze7z9X2VrS,05-03-2024,Men,Baseball,-1.4149,6138.3552,-1449.1443,2360.0,-0.8962,0.0,Baseball,1.0
5TFa7NqjwMze7z9X2VrS,05-03-2024,Men,Baseball,-1.4149,6138.3552,-1449.1443,2360.0,-0.8962,0.0,Baseball,1.0
5TFa7NqjwMze7z9X2VrS,05-03-2024,Men,Baseball,-1.4149,6138.3552,-1449.1443,2360.0,-0.8962,0.0,Baseball,1.0
Kb6sSTT3jhwVdPmwbhhv,03-19-2024,Men,Baseball,-1.1842,5315.8161,-1056.6849,2082.0,-0.769,0.0,Baseball,1.0
Kb6sSTT3jhwVdPmwbhhv,03-19-2024,Men,Baseball,-1.1842,5315.8161,-1056.6849,2082.0,-0.769,0.0,Baseball,1.0
Kb6sSTT3jhwVdPmwbhhv,03-19-2024,Men,Baseball,-1.1842,5315.8161,-1056.6849,2082.0,-0.769,0.0,Baseball,1.0
Kb6sSTT3jhwVdPmwbhhv,03-19-2024,Men,Baseball,-1.1842,5315.8161,-1056.6849,2082.0,-0.769,0.0,Baseball,1.0
ZoTgmyUt3NIbRsrpfsvD,04-23-2024,Men,Baseball,-1.4088,6133.8193,-1420.4158,2353.0,-0.8957,0.0,Baseball,1.0
ZoTgmyUt3NIbRsrpfsvD,04-23-2024,Men,Baseball,-1.4088,6133.8193,-1420.4158,2353.0,-0.8957,0.0,Baseball,1.0
ZoTgmyUt3NIbRsrpfsvD,04-23-2024,Men,Baseball,-1.4088,6133.8193,-1420.4158,2353.0,-0.8957,0.0,Baseball,1.0
ZoTgmyUt3NIbRsrpfsvD,04-23-2024,Men,Baseball,-1.4088,6133.8193,-1420.4158,2353.0,-0.8957,0.0,Baseball,1.0
703sQByOg48vfYXcXutY,05-15-2024,Men,Baseball,-1.5051,6037.923,-1502.6749,2259.0,-0.9402,0.0,Baseball,1.0
703sQByOg48vfYXcXutY,05-15-2024,Men,Baseball,-1.5051,6037.923,-1502.6749,2259.0,-0.9402,0.0,Baseball,1.0
